Value,Percentile,TotalCount,1/(1-Percentile)
2646.00000,0.999971,2914142,34492.63
2671.00000,0.999973,2914146,36408.89
2696.00000,0.999974,2914151,38550.59
2765.00000,0.999976,2914155,40960.00
2817.00000,0.999977,2914160,43690.67
2857.00000,0.999979,2914164,46811.43
2932.00000,0.999980,2914169,50412.31
3227.00000,0.999982,2914173,54613.33
3398.00000,0.999983,2914178,59578.18
3708.00000,0.999985,2914182,65536.00
3898.00000,0.999986,2914184,68985.26
4007.00000,0.999986,2914186,72817.78
4623.00000,0.999987,2914189,77101.18
5153.00000,0.999988,2914191,81920.00
6168.00000,0.999989,2914193,87381.33
6888.00000,0.999989,2914195,93622.86
11832.00000,0.999990,2914198,100824.62
11865.00000,0.999991,2914200,109226.67
12474.00000,0.999992,2914202,119156.36
12620.00000,0.999992,2914204,131072.00
12937.00000,0.999993,2914205,137970.53
15175.00000,0.999993,2914206,145635.56
16213.00000,0.999994,2914208,154202.35
16523.00000,0.999994,2914209,163840.00
17196.00000,0.999994,2914210,174762.67
17227.00000,0.999995,2914211,187245.71
17351.00000,0.999995,2914212,201649.23
17495.00000,0.999995,2914213,218453.33
18253.00000,0.999996,2914214,238312.73
18300.00000,0.999996,2914215,262144.00
20945.00000,0.999996,2914216,275941.05
20945.00000,0.999997,2914216,291271.11
22118.00000,0.999997,2914217,308404.71
22596.00000,0.999997,2914218,327680.00
22596.00000,0.999997,2914218,349525.33
23536.00000,0.999997,2914219,374491.43
23536.00000,0.999998,2914219,403298.46
25432.00000,0.999998,2914220,436906.67
25432.00000,0.999998,2914220,476625.45
25661.00000,0.999998,2914221,524288.00
25661.00000,0.999998,2914221,551882.11
25661.00000,0.999998,2914221,582542.22
29720.00000,0.999998,2914222,616809.41
29720.00000,0.999998,2914222,655360.00
29720.00000,0.999999,2914222,699050.67
31256.00000,0.999999,2914223,748982.86
31256.00000,0.999999,2914223,806596.92
31256.00000,0.999999,2914223,873813.33
31256.00000,0.999999,2914223,953250.91
57672.00000,0.999999,2914224,1048576.00
57672.00000,0.999999,2914224,1103764.21
57672.00000,0.999999,2914224,1165084.44
57672.00000,0.999999,2914224,1233618.82
57672.00000,0.999999,2914224,1310720.00
57672.00000,0.999999,2914224,1398101.33
67651.00000,0.999999,2914225,1497965.71
67651.00000,0.999999,2914225,1613193.85
67651.00000,0.999999,2914225,1747626.67
67651.00000,0.999999,2914225,1906501.82
67651.00000,1.000000,2914225,2097152.00
67651.00000,1.000000,2914225,2207528.42
67651.00000,1.000000,2914225,2330168.89
67651.00000,1.000000,2914225,2467237.65
67651.00000,1.000000,2914225,2621440.00
67651.00000,1.000000,2914225,2796202.67
86002.00000,1.000000,2914226,2995931.43
86002.00000,1.000000,2914226,inf
