Value,Percentile,TotalCount,1/(1-Percentile)
3274.00000,0.999268,2912109,1365.33
3292.00000,0.999316,2912242,1462.86
3311.00000,0.999365,2912387,1575.38
3330.00000,0.999414,2912531,1706.67
3355.00000,0.999463,2912669,1861.82
3385.00000,0.999512,2912816,2048.00
3400.00000,0.999536,2912884,2155.79
3417.00000,0.999561,2912954,2275.56
3438.00000,0.999585,2913025,2409.41
3457.00000,0.999609,2913096,2560.00
3481.00000,0.999634,2913168,2730.67
3507.00000,0.999658,2913239,2925.71
3540.00000,0.999683,2913310,3150.77
3578.00000,0.999707,2913381,3413.33
3623.00000,0.999731,2913453,3723.64
3666.00000,0.999756,2913523,4096.00
3695.00000,0.999768,2913561,4311.58
3725.00000,0.999780,2913597,4551.11
3752.00000,0.999792,2913632,4818.82
3778.00000,0.999805,2913665,5120.00
3819.00000,0.999817,2913702,5461.33
3846.00000,0.999829,2913736,5851.43
3887.00000,0.999841,2913772,6301.54
3920.00000,0.999854,2913809,6826.67
3944.00000,0.999866,2913845,7447.27
3987.00000,0.999878,2913880,8192.00
4015.00000,0.999884,2913897,8623.16
4035.00000,0.999890,2913915,9102.22
4056.00000,0.999896,2913932,9637.65
4079.00000,0.999902,2913950,10240.00
4100.00000,0.999908,2913968,10922.67
4132.00000,0.999915,2913985,11702.86
4164.00000,0.999921,2914003,12603.08
4202.00000,0.999927,2914021,13653.33
4246.00000,0.999933,2914039,14894.55
4300.00000,0.999939,2914057,16384.00
4313.00000,0.999942,2914067,17246.32
4338.00000,0.999945,2914074,18204.44
4365.00000,0.999948,2914083,19275.29
4389.00000,0.999951,2914092,20480.00
4409.00000,0.999954,2914101,21845.33
4442.00000,0.999957,2914110,23405.71
4475.00000,0.999960,2914119,25206.15
4520.00000,0.999963,2914129,27306.67
4564.00000,0.999966,2914137,29789.09
4650.00000,0.999969,2914146,32768.00
4663.00000,0.999971,2914150,34492.63
4701.00000,0.999973,2914154,36408.89
4730.00000,0.999974,2914159,38550.59
4830.00000,0.999976,2914163,40960.00
4914.00000,0.999977,2914168,43690.67
5029.00000,0.999979,2914172,46811.43
5145.00000,0.999980,2914177,50412.31
5226.00000,0.999982,2914181,54613.33
5277.00000,0.999983,2914186,59578.18
5392.00000,0.999985,2914190,65536.00
5432.00000,0.999986,2914192,68985.26
5447.00000,0.999986,2914194,72817.78
5506.00000,0.999987,2914197,77101.18
5555.00000,0.999988,2914199,81920.00
5607.00000,0.999989,2914202,87381.33
5669.00000,0.999989,2914203,93622.86
5716.00000,0.999990,2914206,100824.62
5808.00000,0.999991,2914208,109226.67
5889.00000,0.999992,2914210,119156.36
6265.00000,0.999992,2914212,131072.00
6325.00000,0.999993,2914213,137970.53
6596.00000,0.999993,2914214,145635.56
6915.00000,0.999994,2914216,154202.35
7382.00000,0.999994,2914217,163840.00
12651.00000,0.999994,2914218,174762.67
12731.00000,0.999995,2914219,187245.71
12735.00000,0.999995,2914220,201649.23
13567.00000,0.999995,2914221,218453.33
14298.00000,0.999996,2914222,238312.73
14597.00000,0.999996,2914223,262144.00
14629.00000,0.999996,2914224,275941.05
14629.00000,0.999997,2914224,291271.11
15218.00000,0.999997,2914225,308404.71
16704.00000,0.999997,2914226,327680.00
16704.00000,0.999997,2914226,349525.33
16725.00000,0.999997,2914227,374491.43
16725.00000,0.999998,2914227,403298.46
19577.00000,0.999998,2914228,436906.67
19577.00000,0.999998,2914228,476625.45
19734.00000,0.999998,2914229,524288.00
19734.00000,0.999998,2914229,551882.11
19734.00000,0.999998,2914229,582542.22
21125.00000,0.999998,2914230,616809.41
21125.00000,0.999998,2914230,655360.00
21125.00000,0.999999,2914230,699050.67
24654.00000,0.999999,2914231,748982.86
24654.00000,0.999999,2914231,806596.92
24654.00000,0.999999,2914231,873813.33
24654.00000,0.999999,2914231,953250.91
25230.00000,0.999999,2914232,1048576.00
25230.00000,0.999999,2914232,1103764.21
25230.00000,0.999999,2914232,1165084.44
25230.00000,0.999999,2914232,1233618.82
25230.00000,0.999999,2914232,1310720.00
25230.00000,0.999999,2914232,1398101.33
27939.00000,0.999999,2914233,1497965.71
27939.00000,0.999999,2914233,1613193.85
27939.00000,0.999999,2914233,1747626.67
27939.00000,0.999999,2914233,1906501.82
27939.00000,1.000000,2914233,2097152.00
27939.00000,1.000000,2914233,2207528.42
27939.00000,1.000000,2914233,2330168.89
27939.00000,1.000000,2914233,2467237.65
27939.00000,1.000000,2914233,2621440.00
27939.00000,1.000000,2914233,2796202.67
34962.00000,1.000000,2914234,2995931.43
34962.00000,1.000000,2914234,inf
