Value,Percentile,TotalCount,1/(1-Percentile)
993.00000,0.997852,4437537,465.45
995.00000,0.998047,4438858,512.00
995.00000,0.998145,4438858,538.95
996.00000,0.998242,4439360,568.89
997.00000,0.998340,4439818,602.35
998.00000,0.998437,4440226,640.00
999.00000,0.998535,4440567,682.67
1001.00000,0.998633,4441102,731.43
1003.00000,0.998730,4441414,787.69
1008.00000,0.998828,4441844,853.33
1050.00000,0.998926,4442275,930.91
1112.00000,0.999023,4442710,1024.00
1166.00000,0.999072,4442922,1077.89
1212.00000,0.999121,4443140,1137.78
1254.00000,0.999170,4443360,1204.71
1293.00000,0.999219,4443575,1280.00
1340.00000,0.999268,4443790,1365.33
1403.00000,0.999316,4444011,1462.86
1505.00000,0.999365,4444225,1575.38
1683.00000,0.999414,4444441,1706.67
3064.00000,0.999463,4444658,1861.82
12757.00000,0.999512,4444875,2048.00
13468.00000,0.999536,4444984,2155.79
13852.00000,0.999561,4445092,2275.56
14123.00000,0.999585,4445201,2409.41
14389.00000,0.999609,4445309,2560.00
14657.00000,0.999634,4445418,2730.67
14840.00000,0.999658,4445527,2925.71
14959.00000,0.999683,4445635,3150.77
15067.00000,0.999707,4445744,3413.33
15213.00000,0.999731,4445852,3723.64
15391.00000,0.999756,4445962,4096.00
15473.00000,0.999768,4446015,4311.58
15572.00000,0.999780,4446070,4551.11
15666.00000,0.999792,4446124,4818.82
15751.00000,0.999805,4446178,5120.00
15838.00000,0.999817,4446232,5461.33
15938.00000,0.999829,4446287,5851.43
16025.00000,0.999841,4446341,6301.54
16089.00000,0.999854,4446395,6826.67
16175.00000,0.999866,4446449,7447.27
16246.00000,0.999878,4446505,8192.00
16290.00000,0.999884,4446531,8623.16
16327.00000,0.999890,4446558,9102.22
16392.00000,0.999896,4446585,9637.65
16457.00000,0.999902,4446612,10240.00
16541.00000,0.999908,4446639,10922.67
16621.00000,0.999915,4446667,11702.86
16692.00000,0.999921,4446694,12603.08
16750.00000,0.999927,4446721,13653.33
16828.00000,0.999933,4446748,14894.55
16903.00000,0.999939,4446775,16384.00
16945.00000,0.999942,4446789,17246.32
16982.00000,0.999945,4446802,18204.44
17025.00000,0.999948,4446816,19275.29
17073.00000,0.999951,4446829,20480.00
17148.00000,0.999954,4446843,21845.33
17190.00000,0.999957,4446857,23405.71
17255.00000,0.999960,4446870,25206.15
17335.00000,0.999963,4446884,27306.67
17442.00000,0.999966,4446897,29789.09
17551.00000,0.999969,4446911,32768.00
17625.00000,0.999971,4446919,34492.63
17686.00000,0.999973,4446924,36408.89
17757.00000,0.999974,4446931,38550.59
17821.00000,0.999976,4446938,40960.00
17865.00000,0.999977,4446945,43690.67
17989.00000,0.999979,4446952,46811.43
18086.00000,0.999980,4446958,50412.31
18336.00000,0.999982,4446965,54613.33
18453.00000,0.999983,4446972,59578.18
18673.00000,0.999985,4446979,65536.00
18731.00000,0.999986,4446982,68985.26
18986.00000,0.999986,4446985,72817.78
19221.00000,0.999987,4446989,77101.18
19320.00000,0.999988,4446992,81920.00
19478.00000,0.999989,4446996,87381.33
19626.00000,0.999989,4446999,93622.86
19688.00000,0.999990,4447002,100824.62
19823.00000,0.999991,4447006,109226.67
20578.00000,0.999992,4447009,119156.36
23620.00000,0.999992,4447013,131072.00
24338.00000,0.999993,4447014,137970.53
25396.00000,0.999993,4447016,145635.56
26102.00000,0.999994,4447018,154202.35
27122.00000,0.999994,4447019,163840.00
27794.00000,0.999994,4447021,174762.67
28013.00000,0.999995,4447023,187245.71
28310.00000,0.999995,4447024,201649.23
29520.00000,0.999995,4447026,218453.33
32964.00000,0.999996,4447028,238312.73
33271.00000,0.999996,4447030,262144.00
33271.00000,0.999996,4447030,275941.05
34680.00000,0.999997,4447031,291271.11
34996.00000,0.999997,4447032,308404.71
35414.00000,0.999997,4447033,327680.00
38698.00000,0.999997,4447034,349525.33
38876.00000,0.999997,4447035,374491.43
38876.00000,0.999998,4447035,403298.46
39604.00000,0.999998,4447036,436906.67
40173.00000,0.999998,4447037,476625.45
41773.00000,0.999998,4447038,524288.00
41773.00000,0.999998,4447038,551882.11
41849.00000,0.999998,4447039,582542.22
41849.00000,0.999998,4447039,616809.41
53308.00000,0.999998,4447040,655360.00
53308.00000,0.999999,4447040,699050.67
53487.00000,0.999999,4447041,748982.86
53487.00000,0.999999,4447041,806596.92
53487.00000,0.999999,4447041,873813.33
53801.00000,0.999999,4447042,953250.91
53801.00000,0.999999,4447042,1048576.00
53801.00000,0.999999,4447042,1103764.21
56599.00000,0.999999,4447043,1165084.44
56599.00000,0.999999,4447043,1233618.82
56599.00000,0.999999,4447043,1310720.00
56599.00000,0.999999,4447043,1398101.33
79859.00000,0.999999,4447044,1497965.71
79859.00000,0.999999,4447044,1613193.85
79859.00000,0.999999,4447044,1747626.67
79859.00000,0.999999,4447044,1906501.82
79859.00000,1.000000,4447044,2097152.00
79859.00000,1.000000,4447044,2207528.42
82728.00000,1.000000,4447045,2330168.89
82728.00000,1.000000,4447045,inf
