Value,Percentile,TotalCount,1/(1-Percentile)
82.00000,0.996484,2903995,284.44
86.00000,0.996680,2904706,301.18
89.00000,0.996875,2905274,320.00
90.00000,0.997070,2906056,341.33
91.00000,0.997266,2906896,365.71
91.00000,0.997461,2906896,393.85
97.00000,0.997656,2907413,426.67
104.00000,0.997852,2907976,465.45
107.00000,0.998047,2908662,512.00
108.00000,0.998145,2908941,538.95
109.00000,0.998242,2909369,568.89
110.00000,0.998340,2910283,602.35
110.00000,0.998437,2910283,640.00
110.00000,0.998535,2910283,682.67
110.00000,0.998633,2910283,731.43
111.00000,0.998730,2911767,787.69
111.00000,0.998828,2911767,853.33
111.00000,0.998926,2911767,930.91
111.00000,0.999023,2911767,1024.00
111.00000,0.999072,2911767,1077.89
111.00000,0.999121,2911767,1137.78
112.00000,0.999170,2912874,1204.71
112.00000,0.999219,2912874,1280.00
112.00000,0.999268,2912874,1365.33
112.00000,0.999316,2912874,1462.86
112.00000,0.999365,2912874,1575.38
112.00000,0.999414,2912874,1706.67
112.00000,0.999463,2912874,1861.82
112.00000,0.999512,2912874,2048.00
113.00000,0.999536,2913254,2155.79
113.00000,0.999561,2913254,2275.56
113.00000,0.999585,2913254,2409.41
113.00000,0.999609,2913254,2560.00
113.00000,0.999634,2913254,2730.67
113.00000,0.999658,2913254,2925.71
114.00000,0.999683,2913368,3150.77
115.00000,0.999707,2913382,3413.33
118.00000,0.999731,2913469,3723.64
120.00000,0.999756,2913531,4096.00
122.00000,0.999768,2913563,4311.58
127.00000,0.999780,2913620,4551.11
128.00000,0.999792,2913637,4818.82
133.00000,0.999805,2913669,5120.00
138.00000,0.999817,2913704,5461.33
148.00000,0.999829,2913737,5851.43
160.00000,0.999841,2913772,6301.54
195.00000,0.999854,2913809,6826.67
225.00000,0.999866,2913845,7447.27
237.00000,0.999878,2913879,8192.00
243.00000,0.999884,2913897,8623.16
250.00000,0.999890,2913917,9102.22
254.00000,0.999896,2913932,9637.65
260.00000,0.999902,2913954,10240.00
263.00000,0.999908,2913968,10922.67
268.00000,0.999915,2913987,11702.86
274.00000,0.999921,2914003,12603.08
280.00000,0.999927,2914025,13653.33
285.00000,0.999933,2914040,14894.55
288.00000,0.999939,2914057,16384.00
293.00000,0.999942,2914067,17246.32
295.00000,0.999945,2914074,18204.44
298.00000,0.999948,2914084,19275.29
302.00000,0.999951,2914093,20480.00
303.00000,0.999954,2914101,21845.33
307.00000,0.999957,2914110,23405.71
312.00000,0.999960,2914119,25206.15
319.00000,0.999963,2914129,27306.67
324.00000,0.999966,2914137,29789.09
335.00000,0.999969,2914146,32768.00
337.00000,0.999971,2914150,34492.63
341.00000,0.999973,2914155,36408.89
349.00000,0.999974,2914159,38550.59
487.00000,0.999976,2914163,40960.00
1861.00000,0.999977,2914168,43690.67
1983.00000,0.999979,2914172,46811.43
2117.00000,0.999980,2914177,50412.31
2171.00000,0.999982,2914181,54613.33
2217.00000,0.999983,2914186,59578.18
2250.00000,0.999985,2914190,65536.00
2253.00000,0.999986,2914192,68985.26
2306.00000,0.999986,2914194,72817.78
2322.00000,0.999987,2914197,77101.18
2342.00000,0.999988,2914199,81920.00
2346.00000,0.999989,2914201,87381.33
2370.00000,0.999989,2914203,93622.86
2387.00000,0.999990,2914206,100824.62
2427.00000,0.999991,2914208,109226.67
2437.00000,0.999992,2914210,119156.36
2446.00000,0.999992,2914212,131072.00
2469.00000,0.999993,2914213,137970.53
2563.00000,0.999993,2914214,145635.56
2567.00000,0.999994,2914216,154202.35
2600.00000,0.999994,2914217,163840.00
2699.00000,0.999994,2914218,174762.67
2722.00000,0.999995,2914219,187245.71
2786.00000,0.999995,2914220,201649.23
2881.00000,0.999995,2914221,218453.33
2916.00000,0.999996,2914222,238312.73
2957.00000,0.999996,2914223,262144.00
3048.00000,0.999996,2914224,275941.05
3048.00000,0.999997,2914224,291271.11
4387.00000,0.999997,2914225,308404.71
9132.00000,0.999997,2914226,327680.00
9132.00000,0.999997,2914226,349525.33
10835.00000,0.999997,2914227,374491.43
10835.00000,0.999998,2914227,403298.46
12548.00000,0.999998,2914228,436906.67
12548.00000,0.999998,2914228,476625.45
17693.00000,0.999998,2914229,524288.00
17693.00000,0.999998,2914229,551882.11
17693.00000,0.999998,2914229,582542.22
19321.00000,0.999998,2914230,616809.41
19321.00000,0.999998,2914230,655360.00
19321.00000,0.999999,2914230,699050.67
19452.00000,0.999999,2914231,748982.86
19452.00000,0.999999,2914231,806596.92
19452.00000,0.999999,2914231,873813.33
19452.00000,0.999999,2914231,953250.91
19503.00000,0.999999,2914232,1048576.00
19503.00000,0.999999,2914232,1103764.21
19503.00000,0.999999,2914232,1165084.44
19503.00000,0.999999,2914232,1233618.82
19503.00000,0.999999,2914232,1310720.00
19503.00000,0.999999,2914232,1398101.33
22911.00000,0.999999,2914233,1497965.71
22911.00000,0.999999,2914233,1613193.85
22911.00000,0.999999,2914233,1747626.67
22911.00000,0.999999,2914233,1906501.82
22911.00000,1.000000,2914233,2097152.00
22911.00000,1.000000,2914233,2207528.42
22911.00000,1.000000,2914233,2330168.89
22911.00000,1.000000,2914233,2467237.65
22911.00000,1.000000,2914233,2621440.00
22911.00000,1.000000,2914233,2796202.67
25440.00000,1.000000,2914234,2995931.43
25440.00000,1.000000,2914234,inf
