Value,Percentile,TotalCount,1/(1-Percentile)
26.00000,0.976562,4344594,42.67
27.00000,0.978125,4356974,45.71
28.00000,0.979688,4361410,49.23
30.00000,0.981250,4366072,53.33
36.00000,0.982812,4371346,58.18
122.00000,0.984375,4378796,64.00
128.00000,0.985156,4381992,67.37
173.00000,0.985938,4385445,71.11
176.00000,0.986719,4391064,75.29
177.00000,0.987500,4395507,80.00
178.00000,0.988281,4400602,85.33
178.00000,0.989062,4400602,91.43
179.00000,0.989844,4405391,98.46
180.00000,0.990625,4409058,106.67
181.00000,0.991406,4411709,116.36
182.00000,0.992188,4413719,128.00
183.00000,0.992578,4415282,134.74
184.00000,0.992969,4416704,142.22
186.00000,0.993359,4419538,150.59
187.00000,0.993750,4420943,160.00
188.00000,0.994141,4422202,170.67
190.00000,0.994531,4423763,182.86
194.00000,0.994922,4425427,196.92
211.00000,0.995313,4426833,213.33
976.00000,0.995703,4428645,232.73
980.00000,0.996094,4430817,256.00
981.00000,0.996289,4431593,269.47
982.00000,0.996484,4432423,284.44
983.00000,0.996680,4433315,301.18
984.00000,0.996875,4434269,320.00
985.00000,0.997070,4435174,341.33
986.00000,0.997266,4436066,365.71
987.00000,0.997461,4436952,393.85
988.00000,0.997656,4437748,426.67
989.00000,0.997852,4438459,465.45
990.00000,0.998047,4439141,512.00
991.00000,0.998145,4439676,538.95
992.00000,0.998242,4440158,568.89
993.00000,0.998340,4440568,602.35
994.00000,0.998437,4440899,640.00
995.00000,0.998535,4441173,682.67
998.00000,0.998633,4441722,731.43
1001.00000,0.998730,4442103,787.69
1007.00000,0.998828,4442505,853.33
1033.00000,0.998926,4442897,930.91
1091.00000,0.999023,4443330,1024.00
1154.00000,0.999072,4443548,1077.89
1203.00000,0.999121,4443770,1137.78
1246.00000,0.999170,4443984,1204.71
1288.00000,0.999219,4444200,1280.00
1335.00000,0.999268,4444421,1365.33
1393.00000,0.999316,4444633,1462.86
1487.00000,0.999365,4444853,1575.38
1676.00000,0.999414,4445068,1706.67
2866.00000,0.999463,4445285,1861.82
12866.00000,0.999512,4445502,2048.00
13652.00000,0.999536,4445610,2155.79
14118.00000,0.999561,4445719,2275.56
14385.00000,0.999585,4445828,2409.41
14705.00000,0.999609,4445936,2560.00
14919.00000,0.999634,4446045,2730.67
15101.00000,0.999658,4446154,2925.71
15260.00000,0.999683,4446262,3150.77
15403.00000,0.999707,4446372,3413.33
15561.00000,0.999731,4446480,3723.64
15675.00000,0.999756,4446588,4096.00
15770.00000,0.999768,4446642,4311.58
15879.00000,0.999780,4446696,4551.11
15964.00000,0.999792,4446751,4818.82
16075.00000,0.999805,4446805,5120.00
16175.00000,0.999817,4446860,5461.33
16260.00000,0.999829,4446913,5851.43
16346.00000,0.999841,4446968,6301.54
16437.00000,0.999854,4447023,6826.67
16517.00000,0.999866,4447077,7447.27
16582.00000,0.999878,4447131,8192.00
16612.00000,0.999884,4447158,8623.16
16672.00000,0.999890,4447185,9102.22
16720.00000,0.999896,4447212,9637.65
16782.00000,0.999902,4447239,10240.00
16824.00000,0.999908,4447266,10922.67
16873.00000,0.999915,4447294,11702.86
16945.00000,0.999921,4447321,12603.08
17027.00000,0.999927,4447348,13653.33
17092.00000,0.999933,4447375,14894.55
17195.00000,0.999939,4447403,16384.00
17233.00000,0.999942,4447416,17246.32
17263.00000,0.999945,4447429,18204.44
17295.00000,0.999948,4447444,19275.29
17321.00000,0.999951,4447457,20480.00
17371.00000,0.999954,4447470,21845.33
17431.00000,0.999957,4447485,23405.71
17469.00000,0.999960,4447497,25206.15
17526.00000,0.999963,4447512,27306.67
17578.00000,0.999966,4447524,29789.09
17688.00000,0.999969,4447538,32768.00
17724.00000,0.999971,4447545,34492.63
17753.00000,0.999973,4447551,36408.89
17796.00000,0.999974,4447558,38550.59
17892.00000,0.999976,4447565,40960.00
17922.00000,0.999977,4447572,43690.67
18061.00000,0.999979,4447578,46811.43
18161.00000,0.999980,4447586,50412.31
18241.00000,0.999982,4447592,54613.33
18309.00000,0.999983,4447599,59578.18
18542.00000,0.999985,4447606,65536.00
18593.00000,0.999986,4447609,68985.26
18642.00000,0.999986,4447612,72817.78
18736.00000,0.999987,4447616,77101.18
18879.00000,0.999988,4447619,81920.00
18991.00000,0.999989,4447623,87381.33
19138.00000,0.999989,4447626,93622.86
19327.00000,0.999990,4447629,100824.62
19511.00000,0.999991,4447633,109226.67
19920.00000,0.999992,4447636,119156.36
20712.00000,0.999992,4447640,131072.00
20736.00000,0.999993,4447641,137970.53
23441.00000,0.999993,4447643,145635.56
25158.00000,0.999994,4447645,154202.35
25213.00000,0.999994,4447646,163840.00
27588.00000,0.999994,4447648,174762.67
28820.00000,0.999995,4447650,187245.71
28823.00000,0.999995,4447651,201649.23
29208.00000,0.999995,4447653,218453.33
30116.00000,0.999996,4447655,238312.73
34489.00000,0.999996,4447657,262144.00
34489.00000,0.999996,4447657,275941.05
36504.00000,0.999997,4447658,291271.11
37089.00000,0.999997,4447659,308404.71
37261.00000,0.999997,4447660,327680.00
39268.00000,0.999997,4447661,349525.33
43205.00000,0.999997,4447662,374491.43
43205.00000,0.999998,4447662,403298.46
43503.00000,0.999998,4447663,436906.67
44756.00000,0.999998,4447664,476625.45
46485.00000,0.999998,4447665,524288.00
46485.00000,0.999998,4447665,551882.11
49576.00000,0.999998,4447666,582542.22
49576.00000,0.999998,4447666,616809.41
51685.00000,0.999998,4447667,655360.00
51685.00000,0.999999,4447667,699050.67
52585.00000,0.999999,4447668,748982.86
52585.00000,0.999999,4447668,806596.92
52585.00000,0.999999,4447668,873813.33
52767.00000,0.999999,4447669,953250.91
52767.00000,0.999999,4447669,1048576.00
52767.00000,0.999999,4447669,1103764.21
56524.00000,0.999999,4447670,1165084.44
56524.00000,0.999999,4447670,1233618.82
56524.00000,0.999999,4447670,1310720.00
56524.00000,0.999999,4447670,1398101.33
81315.00000,0.999999,4447671,1497965.71
81315.00000,0.999999,4447671,1613193.85
81315.00000,0.999999,4447671,1747626.67
81315.00000,0.999999,4447671,1906501.82
81315.00000,1.000000,4447671,2097152.00
81315.00000,1.000000,4447671,2207528.42
82096.00000,1.000000,4447672,2330168.89
82096.00000,1.000000,4447672,inf
