Value,Percentile,TotalCount,1/(1-Percentile)
142.00000,0.994531,4422828,182.86
144.00000,0.994922,4424063,196.92
162.00000,0.995313,4425689,213.33
580.00000,0.995703,4427799,232.73
583.00000,0.996094,4429252,256.00
585.00000,0.996289,4430638,269.47
586.00000,0.996484,4431341,284.44
587.00000,0.996680,4432128,301.18
588.00000,0.996875,4432996,320.00
589.00000,0.997070,4433782,341.33
590.00000,0.997266,4434602,365.71
591.00000,0.997461,4435388,393.85
592.00000,0.997656,4436172,426.67
594.00000,0.997852,4437517,465.45
595.00000,0.998047,4438070,512.00
596.00000,0.998145,4438569,538.95
597.00000,0.998242,4438988,568.89
598.00000,0.998340,4439331,602.35
599.00000,0.998437,4439629,640.00
601.00000,0.998535,4440130,682.67
603.00000,0.998633,4440453,731.43
607.00000,0.998730,4440933,787.69
613.00000,0.998828,4441328,853.33
627.00000,0.998926,4441762,930.91
694.00000,0.999023,4442188,1024.00
757.00000,0.999072,4442404,1077.89
800.00000,0.999121,4442625,1137.78
840.00000,0.999170,4442840,1204.71
881.00000,0.999219,4443057,1280.00
920.00000,0.999268,4443273,1365.33
976.00000,0.999316,4443494,1462.86
1059.00000,0.999365,4443708,1575.38
1221.00000,0.999414,4443924,1706.67
2198.00000,0.999463,4444141,1861.82
12659.00000,0.999512,4444358,2048.00
13310.00000,0.999536,4444467,2155.79
13746.00000,0.999561,4444575,2275.56
14040.00000,0.999585,4444684,2409.41
14270.00000,0.999609,4444794,2560.00
14501.00000,0.999634,4444901,2730.67
14680.00000,0.999658,4445011,2925.71
14819.00000,0.999683,4445119,3150.77
14936.00000,0.999707,4445227,3413.33
15053.00000,0.999731,4445335,3723.64
15180.00000,0.999756,4445444,4096.00
15249.00000,0.999768,4445498,4311.58
15326.00000,0.999780,4445552,4551.11
15411.00000,0.999792,4445607,4818.82
15503.00000,0.999805,4445661,5120.00
15608.00000,0.999817,4445715,5461.33
15728.00000,0.999829,4445770,5851.43
15829.00000,0.999841,4445824,6301.54
15909.00000,0.999854,4445878,6826.67
15992.00000,0.999866,4445932,7447.27
16067.00000,0.999878,4445987,8192.00
16104.00000,0.999884,4446014,8623.16
16151.00000,0.999890,4446041,9102.22
16197.00000,0.999896,4446069,9637.65
16228.00000,0.999902,4446095,10240.00
16275.00000,0.999908,4446122,10922.67
16339.00000,0.999915,4446150,11702.86
16428.00000,0.999921,4446177,12603.08
16473.00000,0.999927,4446204,13653.33
16541.00000,0.999933,4446231,14894.55
16605.00000,0.999939,4446258,16384.00
16637.00000,0.999942,4446273,17246.32
16666.00000,0.999945,4446285,18204.44
16717.00000,0.999948,4446299,19275.29
16771.00000,0.999951,4446312,20480.00
16811.00000,0.999954,4446326,21845.33
16883.00000,0.999957,4446340,23405.71
16974.00000,0.999960,4446353,25206.15
17050.00000,0.999963,4446367,27306.67
17146.00000,0.999966,4446380,29789.09
17256.00000,0.999969,4446394,32768.00
17329.00000,0.999971,4446401,34492.63
17368.00000,0.999973,4446407,36408.89
17442.00000,0.999974,4446414,38550.59
17521.00000,0.999976,4446421,40960.00
17580.00000,0.999977,4446428,43690.67
17678.00000,0.999979,4446435,46811.43
17762.00000,0.999980,4446441,50412.31
17948.00000,0.999982,4446448,54613.33
18040.00000,0.999983,4446455,59578.18
18269.00000,0.999985,4446462,65536.00
18535.00000,0.999986,4446465,68985.26
18670.00000,0.999986,4446468,72817.78
18757.00000,0.999987,4446472,77101.18
18908.00000,0.999988,4446475,81920.00
19143.00000,0.999989,4446479,87381.33
19189.00000,0.999989,4446482,93622.86
19232.00000,0.999990,4446485,100824.62
19486.00000,0.999991,4446489,109226.67
19854.00000,0.999992,4446492,119156.36
21944.00000,0.999992,4446496,131072.00
22079.00000,0.999993,4446497,137970.53
22475.00000,0.999993,4446499,145635.56
22668.00000,0.999994,4446501,154202.35
22716.00000,0.999994,4446502,163840.00
23511.00000,0.999994,4446504,174762.67
25648.00000,0.999995,4446506,187245.71
25796.00000,0.999995,4446507,201649.23
25963.00000,0.999995,4446509,218453.33
26200.00000,0.999996,4446511,238312.73
26937.00000,0.999996,4446513,262144.00
26937.00000,0.999996,4446513,275941.05
26946.00000,0.999997,4446514,291271.11
27643.00000,0.999997,4446515,308404.71
29506.00000,0.999997,4446516,327680.00
29667.00000,0.999997,4446517,349525.33
34591.00000,0.999997,4446518,374491.43
34591.00000,0.999998,4446518,403298.46
38988.00000,0.999998,4446519,436906.67
40766.00000,0.999998,4446520,476625.45
44246.00000,0.999998,4446521,524288.00
44246.00000,0.999998,4446521,551882.11
47619.00000,0.999998,4446522,582542.22
47619.00000,0.999998,4446522,616809.41
51881.00000,0.999998,4446523,655360.00
51881.00000,0.999999,4446523,699050.67
54187.00000,0.999999,4446524,748982.86
54187.00000,0.999999,4446524,806596.92
54187.00000,0.999999,4446524,873813.33
55460.00000,0.999999,4446525,953250.91
55460.00000,0.999999,4446525,1048576.00
55460.00000,0.999999,4446525,1103764.21
55693.00000,0.999999,4446526,1165084.44
55693.00000,0.999999,4446526,1233618.82
55693.00000,0.999999,4446526,1310720.00
55693.00000,0.999999,4446526,1398101.33
78999.00000,0.999999,4446527,1497965.71
78999.00000,0.999999,4446527,1613193.85
78999.00000,0.999999,4446527,1747626.67
78999.00000,0.999999,4446527,1906501.82
78999.00000,1.000000,4446527,2097152.00
78999.00000,1.000000,4446527,2207528.42
81382.00000,1.000000,4446528,2330168.89
81382.00000,1.000000,4446528,inf
