Value,Percentile,TotalCount,1/(1-Percentile)
356.00000,0.997266,2906552,365.71
358.00000,0.997461,2907085,393.85
360.00000,0.997656,2907517,426.67
363.00000,0.997852,2908147,465.45
366.00000,0.998047,2908626,512.00
368.00000,0.998145,2908943,538.95
370.00000,0.998242,2909244,568.89
372.00000,0.998340,2909495,602.35
374.00000,0.998437,2909733,640.00
377.00000,0.998535,2910031,682.67
380.00000,0.998633,2910262,731.43
385.00000,0.998730,2910550,787.69
391.00000,0.998828,2910831,853.33
398.00000,0.998926,2911146,930.91
404.00000,0.999023,2911406,1024.00
408.00000,0.999072,2911550,1077.89
411.00000,0.999121,2911686,1137.78
415.00000,0.999170,2911814,1204.71
419.00000,0.999219,2911960,1280.00
425.00000,0.999268,2912110,1365.33
430.00000,0.999316,2912238,1462.86
439.00000,0.999365,2912399,1575.38
447.00000,0.999414,2912524,1706.67
456.00000,0.999463,2912672,1861.82
463.00000,0.999512,2912807,2048.00
467.00000,0.999536,2912891,2155.79
471.00000,0.999561,2912970,2275.56
475.00000,0.999585,2913027,2409.41
479.00000,0.999609,2913104,2560.00
484.00000,0.999634,2913163,2730.67
491.00000,0.999658,2913244,2925.71
497.00000,0.999683,2913314,3150.77
506.00000,0.999707,2913384,3413.33
516.00000,0.999731,2913449,3723.64
529.00000,0.999756,2913523,4096.00
535.00000,0.999768,2913561,4311.58
541.00000,0.999780,2913594,4551.11
546.00000,0.999792,2913629,4818.82
552.00000,0.999805,2913661,5120.00
561.00000,0.999817,2913696,5461.33
570.00000,0.999829,2913731,5851.43
586.00000,0.999841,2913769,6301.54
615.00000,0.999854,2913804,6826.67
654.00000,0.999866,2913838,7447.27
809.00000,0.999878,2913874,8192.00
1036.00000,0.999884,2913892,8623.16
1430.00000,0.999890,2913909,9102.22
1732.00000,0.999896,2913927,9637.65
1802.00000,0.999902,2913945,10240.00
1862.00000,0.999908,2913963,10922.67
1901.00000,0.999915,2913980,11702.86
1978.00000,0.999921,2913998,12603.08
2142.00000,0.999927,2914016,13653.33
2224.00000,0.999933,2914034,14894.55
2299.00000,0.999939,2914052,16384.00
2333.00000,0.999942,2914063,17246.32
2351.00000,0.999945,2914069,18204.44
2381.00000,0.999948,2914078,19275.29
2413.00000,0.999951,2914087,20480.00
2447.00000,0.999954,2914096,21845.33
2472.00000,0.999957,2914105,23405.71
2510.00000,0.999960,2914114,25206.15
2543.00000,0.999963,2914123,27306.67
2563.00000,0.999966,2914132,29789.09
2589.00000,0.999969,2914141,32768.00
2606.00000,0.999971,2914145,34492.63
2633.00000,0.999973,2914149,36408.89
2678.00000,0.999974,2914154,38550.59
2684.00000,0.999976,2914158,40960.00
2724.00000,0.999977,2914163,43690.67
2761.00000,0.999979,2914167,46811.43
2831.00000,0.999980,2914172,50412.31
2878.00000,0.999982,2914176,54613.33
3025.00000,0.999983,2914181,59578.18
3079.00000,0.999985,2914185,65536.00
3152.00000,0.999986,2914187,68985.26
3198.00000,0.999986,2914189,72817.78
3433.00000,0.999987,2914192,77101.18
3705.00000,0.999988,2914194,81920.00
4313.00000,0.999989,2914196,87381.33
4404.00000,0.999989,2914198,93622.86
5188.00000,0.999990,2914201,100824.62
5389.00000,0.999991,2914203,109226.67
6598.00000,0.999992,2914205,119156.36
10250.00000,0.999992,2914207,131072.00
11828.00000,0.999993,2914208,137970.53
12097.00000,0.999993,2914209,145635.56
12608.00000,0.999994,2914211,154202.35
12932.00000,0.999994,2914212,163840.00
15343.00000,0.999994,2914213,174762.67
17077.00000,0.999995,2914214,187245.71
17506.00000,0.999995,2914215,201649.23
17526.00000,0.999995,2914216,218453.33
17579.00000,0.999996,2914217,238312.73
17845.00000,0.999996,2914218,262144.00
20276.00000,0.999996,2914219,275941.05
20276.00000,0.999997,2914219,291271.11
20288.00000,0.999997,2914220,308404.71
23808.00000,0.999997,2914221,327680.00
23808.00000,0.999997,2914221,349525.33
26359.00000,0.999997,2914222,374491.43
26359.00000,0.999998,2914222,403298.46
29613.00000,0.999998,2914223,436906.67
29613.00000,0.999998,2914223,476625.45
30914.00000,0.999998,2914224,524288.00
30914.00000,0.999998,2914224,551882.11
30914.00000,0.999998,2914224,582542.22
32752.00000,0.999998,2914225,616809.41
32752.00000,0.999998,2914225,655360.00
32752.00000,0.999999,2914225,699050.67
49411.00000,0.999999,2914226,748982.86
49411.00000,0.999999,2914226,806596.92
49411.00000,0.999999,2914226,873813.33
49411.00000,0.999999,2914226,953250.91
54066.00000,0.999999,2914227,1048576.00
54066.00000,0.999999,2914227,1103764.21
54066.00000,0.999999,2914227,1165084.44
54066.00000,0.999999,2914227,1233618.82
54066.00000,0.999999,2914227,1310720.00
54066.00000,0.999999,2914227,1398101.33
66242.00000,0.999999,2914228,1497965.71
66242.00000,0.999999,2914228,1613193.85
66242.00000,0.999999,2914228,1747626.67
66242.00000,0.999999,2914228,1906501.82
66242.00000,1.000000,2914228,2097152.00
66242.00000,1.000000,2914228,2207528.42
66242.00000,1.000000,2914228,2330168.89
66242.00000,1.000000,2914228,2467237.65
66242.00000,1.000000,2914228,2621440.00
66242.00000,1.000000,2914228,2796202.67
102850.00000,1.000000,2914229,2995931.43
102850.00000,1.000000,2914229,inf
