Value,Percentile,TotalCount,1/(1-Percentile)
366.00000,0.997266,2906390,365.71
369.00000,0.997461,2906911,393.85
372.00000,0.997656,2907414,426.67
377.00000,0.997852,2908020,465.45
383.00000,0.998047,2908545,512.00
387.00000,0.998145,2908851,538.95
391.00000,0.998242,2909124,568.89
396.00000,0.998340,2909426,602.35
401.00000,0.998437,2909716,640.00
406.00000,0.998535,2909968,682.67
411.00000,0.998633,2910300,731.43
415.00000,0.998730,2910538,787.69
421.00000,0.998828,2910832,853.33
427.00000,0.998926,2911112,930.91
435.00000,0.999023,2911401,1024.00
439.00000,0.999072,2911541,1077.89
444.00000,0.999121,2911678,1137.78
450.00000,0.999170,2911826,1204.71
455.00000,0.999219,2911964,1280.00
461.00000,0.999268,2912101,1365.33
468.00000,0.999316,2912263,1462.86
474.00000,0.999365,2912394,1575.38
481.00000,0.999414,2912538,1706.67
489.00000,0.999463,2912680,1861.82
501.00000,0.999512,2912818,2048.00
508.00000,0.999536,2912888,2155.79
516.00000,0.999561,2912960,2275.56
523.00000,0.999585,2913033,2409.41
530.00000,0.999609,2913108,2560.00
536.00000,0.999634,2913167,2730.67
543.00000,0.999658,2913244,2925.71
550.00000,0.999683,2913313,3150.77
557.00000,0.999707,2913383,3413.33
566.00000,0.999731,2913459,3723.64
582.00000,0.999756,2913527,4096.00
593.00000,0.999768,2913561,4311.58
605.00000,0.999780,2913594,4551.11
621.00000,0.999792,2913630,4818.82
644.00000,0.999805,2913665,5120.00
672.00000,0.999817,2913702,5461.33
721.00000,0.999829,2913736,5851.43
784.00000,0.999841,2913772,6301.54
890.00000,0.999854,2913808,6826.67
1089.00000,0.999866,2913843,7447.27
1690.00000,0.999878,2913879,8192.00
1824.00000,0.999884,2913898,8623.16
1882.00000,0.999890,2913914,9102.22
1916.00000,0.999896,2913932,9637.65
1955.00000,0.999902,2913950,10240.00
2038.00000,0.999908,2913968,10922.67
2188.00000,0.999915,2913985,11702.86
2265.00000,0.999921,2914003,12603.08
2321.00000,0.999927,2914021,13653.33
2373.00000,0.999933,2914039,14894.55
2461.00000,0.999939,2914057,16384.00
2489.00000,0.999942,2914066,17246.32
2507.00000,0.999945,2914074,18204.44
2525.00000,0.999948,2914083,19275.29
2551.00000,0.999951,2914093,20480.00
2572.00000,0.999954,2914101,21845.33
2608.00000,0.999957,2914110,23405.71
2637.00000,0.999960,2914119,25206.15
2694.00000,0.999963,2914128,27306.67
2786.00000,0.999966,2914138,29789.09
2884.00000,0.999969,2914146,32768.00
2925.00000,0.999971,2914150,34492.63
2961.00000,0.999973,2914154,36408.89
3100.00000,0.999974,2914159,38550.59
3306.00000,0.999976,2914163,40960.00
3551.00000,0.999977,2914168,43690.67
4019.00000,0.999979,2914172,46811.43
4392.00000,0.999980,2914177,50412.31
4818.00000,0.999982,2914181,54613.33
6639.00000,0.999983,2914186,59578.18
10882.00000,0.999985,2914190,65536.00
12393.00000,0.999986,2914192,68985.26
12461.00000,0.999986,2914194,72817.78
12547.00000,0.999987,2914197,77101.18
12618.00000,0.999988,2914199,81920.00
12816.00000,0.999989,2914201,87381.33
12894.00000,0.999989,2914203,93622.86
13317.00000,0.999990,2914206,100824.62
15350.00000,0.999991,2914208,109226.67
16256.00000,0.999992,2914210,119156.36
17158.00000,0.999992,2914212,131072.00
17218.00000,0.999993,2914213,137970.53
17293.00000,0.999993,2914214,145635.56
17672.00000,0.999994,2914216,154202.35
17686.00000,0.999994,2914217,163840.00
17839.00000,0.999994,2914218,174762.67
17932.00000,0.999995,2914219,187245.71
17937.00000,0.999995,2914220,201649.23
19678.00000,0.999995,2914221,218453.33
22336.00000,0.999996,2914222,238312.73
22521.00000,0.999996,2914223,262144.00
22665.00000,0.999996,2914224,275941.05
22665.00000,0.999997,2914224,291271.11
24655.00000,0.999997,2914225,308404.71
24966.00000,0.999997,2914226,327680.00
24966.00000,0.999997,2914226,349525.33
26932.00000,0.999997,2914227,374491.43
26932.00000,0.999998,2914227,403298.46
27432.00000,0.999998,2914228,436906.67
27432.00000,0.999998,2914228,476625.45
30503.00000,0.999998,2914229,524288.00
30503.00000,0.999998,2914229,551882.11
30503.00000,0.999998,2914229,582542.22
31203.00000,0.999998,2914230,616809.41
31203.00000,0.999998,2914230,655360.00
31203.00000,0.999999,2914230,699050.67
43098.00000,0.999999,2914231,748982.86
43098.00000,0.999999,2914231,806596.92
43098.00000,0.999999,2914231,873813.33
43098.00000,0.999999,2914231,953250.91
59532.00000,0.999999,2914232,1048576.00
59532.00000,0.999999,2914232,1103764.21
59532.00000,0.999999,2914232,1165084.44
59532.00000,0.999999,2914232,1233618.82
59532.00000,0.999999,2914232,1310720.00
59532.00000,0.999999,2914232,1398101.33
67484.00000,0.999999,2914233,1497965.71
67484.00000,0.999999,2914233,1613193.85
67484.00000,0.999999,2914233,1747626.67
67484.00000,0.999999,2914233,1906501.82
67484.00000,1.000000,2914233,2097152.00
67484.00000,1.000000,2914233,2207528.42
67484.00000,1.000000,2914233,2330168.89
67484.00000,1.000000,2914233,2467237.65
67484.00000,1.000000,2914233,2621440.00
67484.00000,1.000000,2914233,2796202.67
99122.00000,1.000000,2914234,2995931.43
99122.00000,1.000000,2914234,inf
