Value,Percentile,TotalCount,1/(1-Percentile)
1326.00000,0.999219,4482540,1280.00
1369.00000,0.999268,4482760,1365.33
1413.00000,0.999316,4482981,1462.86
1479.00000,0.999365,4483196,1575.38
1607.00000,0.999414,4483415,1706.67
2214.00000,0.999463,4483633,1861.82
12680.00000,0.999512,4483852,2048.00
13387.00000,0.999536,4483962,2155.79
13774.00000,0.999561,4484071,2275.56
14024.00000,0.999585,4484181,2409.41
14317.00000,0.999609,4484290,2560.00
14582.00000,0.999634,4484400,2730.67
14735.00000,0.999658,4484510,2925.71
14880.00000,0.999683,4484620,3150.77
15001.00000,0.999707,4484728,3413.33
15141.00000,0.999731,4484838,3723.64
15265.00000,0.999756,4484947,4096.00
15343.00000,0.999768,4485002,4311.58
15445.00000,0.999780,4485058,4551.11
15558.00000,0.999792,4485112,4818.82
15619.00000,0.999805,4485167,5120.00
15701.00000,0.999817,4485221,5461.33
15789.00000,0.999829,4485276,5851.43
15868.00000,0.999841,4485331,6301.54
15936.00000,0.999854,4485385,6826.67
16029.00000,0.999866,4485440,7447.27
16125.00000,0.999878,4485495,8192.00
16168.00000,0.999884,4485522,8623.16
16227.00000,0.999890,4485550,9102.22
16277.00000,0.999896,4485577,9637.65
16336.00000,0.999902,4485605,10240.00
16378.00000,0.999908,4485632,10922.67
16441.00000,0.999915,4485659,11702.86
16524.00000,0.999921,4485687,12603.08
16603.00000,0.999927,4485714,13653.33
16679.00000,0.999933,4485741,14894.55
16768.00000,0.999939,4485769,16384.00
16811.00000,0.999942,4485782,17246.32
16855.00000,0.999945,4485796,18204.44
16901.00000,0.999948,4485811,19275.29
16948.00000,0.999951,4485823,20480.00
17006.00000,0.999954,4485837,21845.33
17073.00000,0.999957,4485851,23405.71
17111.00000,0.999960,4485865,25206.15
17178.00000,0.999963,4485878,27306.67
17231.00000,0.999966,4485892,29789.09
17332.00000,0.999969,4485906,32768.00
17389.00000,0.999971,4485912,34492.63
17464.00000,0.999973,4485919,36408.89
17506.00000,0.999974,4485926,38550.59
17553.00000,0.999976,4485933,40960.00
17615.00000,0.999977,4485940,43690.67
17639.00000,0.999979,4485947,46811.43
17721.00000,0.999980,4485954,50412.31
17811.00000,0.999982,4485960,54613.33
17877.00000,0.999983,4485967,59578.18
17966.00000,0.999985,4485974,65536.00
18047.00000,0.999986,4485977,68985.26
18147.00000,0.999986,4485981,72817.78
18217.00000,0.999987,4485984,77101.18
18271.00000,0.999988,4485988,81920.00
18419.00000,0.999989,4485991,87381.33
18530.00000,0.999989,4485995,93622.86
18572.00000,0.999990,4485998,100824.62
18647.00000,0.999991,4486001,109226.67
18821.00000,0.999992,4486005,119156.36
18958.00000,0.999992,4486008,131072.00
19020.00000,0.999993,4486010,137970.53
19290.00000,0.999993,4486012,145635.56
19554.00000,0.999994,4486013,154202.35
19789.00000,0.999994,4486015,163840.00
20030.00000,0.999994,4486017,174762.67
20368.00000,0.999995,4486019,187245.71
22508.00000,0.999995,4486020,201649.23
23689.00000,0.999995,4486022,218453.33
25231.00000,0.999996,4486024,238312.73
27310.00000,0.999996,4486025,262144.00
27522.00000,0.999996,4486026,275941.05
28008.00000,0.999997,4486027,291271.11
28080.00000,0.999997,4486028,308404.71
28143.00000,0.999997,4486029,327680.00
30049.00000,0.999997,4486030,349525.33
33818.00000,0.999997,4486031,374491.43
33818.00000,0.999998,4486031,403298.46
36561.00000,0.999998,4486032,436906.67
38031.00000,0.999998,4486033,476625.45
41145.00000,0.999998,4486034,524288.00
41145.00000,0.999998,4486034,551882.11
42294.00000,0.999998,4486035,582542.22
42294.00000,0.999998,4486035,616809.41
50287.00000,0.999998,4486036,655360.00
50287.00000,0.999999,4486036,699050.67
52692.00000,0.999999,4486037,748982.86
52692.00000,0.999999,4486037,806596.92
52692.00000,0.999999,4486037,873813.33
53802.00000,0.999999,4486038,953250.91
53802.00000,0.999999,4486038,1048576.00
53802.00000,0.999999,4486038,1103764.21
56440.00000,0.999999,4486039,1165084.44
56440.00000,0.999999,4486039,1233618.82
56440.00000,0.999999,4486039,1310720.00
56440.00000,0.999999,4486039,1398101.33
80545.00000,0.999999,4486040,1497965.71
80545.00000,0.999999,4486040,1613193.85
80545.00000,0.999999,4486040,1747626.67
80545.00000,0.999999,4486040,1906501.82
80545.00000,1.000000,4486040,2097152.00
80545.00000,1.000000,4486040,2207528.42
82668.00000,1.000000,4486041,2330168.89
82668.00000,1.000000,4486041,inf
