Value,Percentile,TotalCount,1/(1-Percentile)
106623.000,1.000000,40030161,11184810.67
106623.000,1.000000,40030161,11983725.71
106623.000,1.000000,40030161,12905550.76
135167.000,1.000000,40030162,13981013.34
135167.000,1.000000,40030162,15252014.55
135167.000,1.000000,40030162,16777216.00
135167.000,1.000000,40030162,17660227.38
135167.000,1.000000,40030162,18641351.10
135167.000,1.000000,40030162,19737901.19
183295.000,1.000000,40030163,20971519.98
183295.000,1.000000,40030163,22369621.33
183295.000,1.000000,40030163,23967451.45
183295.000,1.000000,40030163,25811101.52
183295.000,1.000000,40030163,27962026.68
183295.000,1.000000,40030163,30504029.05
183295.000,1.000000,40030163,33554432.00
183295.000,1.000000,40030163,35320454.76
183295.000,1.000000,40030163,37282702.28
183295.000,1.000000,40030163,39475802.28
188415.000,1.000000,40030164,41943039.96
188415.000,1.000000,40030164,inf

