Value,Percentile,TotalCount,1/(1-Percentile)
30097407.000,1.000000,40023700,16777216.00
30097407.000,1.000000,40023700,17660227.38
30097407.000,1.000000,40023700,18641351.10
30097407.000,1.000000,40023700,19737901.19
31326207.000,1.000000,40023701,20971519.98
31326207.000,1.000000,40023701,22369621.33
31326207.000,1.000000,40023701,23967451.45
31326207.000,1.000000,40023701,25811101.52
31326207.000,1.000000,40023701,27962026.68
31326207.000,1.000000,40023701,30504029.05
31326207.000,1.000000,40023701,33554432.00
31326207.000,1.000000,40023701,35320454.76
31326207.000,1.000000,40023701,37282702.28
31326207.000,1.000000,40023701,39475802.28
38404095.000,1.000000,40023702,41943039.96
38404095.000,1.000000,40023702,inf

