Value,Percentile,TotalCount,1/(1-Percentile)
4647.000,0.999992,40028405,119156.36
5239.000,0.999992,40028435,131072.00
5523.000,0.999993,40028450,137970.53
5895.000,0.999993,40028466,145635.56
6391.000,0.999994,40028481,154202.35
7103.000,0.999994,40028496,163840.00
8179.000,0.999994,40028511,174762.67
8663.000,0.999995,40028527,187245.71
8791.000,0.999995,40028543,201649.23
8887.000,0.999995,40028557,218453.33
8975.000,0.999996,40028573,238312.73
9231.000,0.999996,40028588,262144.00
9431.000,0.999996,40028595,275941.05
9687.000,0.999997,40028603,291271.11
9927.000,0.999997,40028611,308404.71
10031.000,0.999997,40028618,327680.00
10071.000,0.999997,40028627,349525.33
10119.000,0.999997,40028634,374491.43
10167.000,0.999998,40028641,403298.46
10263.000,0.999998,40028649,436906.67
10335.000,0.999998,40028657,476625.45
10479.000,0.999998,40028665,524288.00
10567.000,0.999998,40028668,551882.11
10623.000,0.999998,40028672,582542.22
10671.000,0.999998,40028676,616809.41
10695.000,0.999998,40028679,655360.00
10855.000,0.999999,40028683,699050.67
10903.000,0.999999,40028687,748982.86
11127.000,0.999999,40028691,806596.92
11287.000,0.999999,40028695,873813.33
11383.000,0.999999,40028699,953250.91
11679.000,0.999999,40028702,1048576.00
11751.000,0.999999,40028704,1103764.21
12047.000,0.999999,40028706,1165084.44
12423.000,0.999999,40028708,1233618.82
12999.000,0.999999,40028710,1310720.00
13335.000,0.999999,40028712,1398101.33
14423.000,0.999999,40028714,1497965.71
14679.000,0.999999,40028716,1613193.85
14959.000,0.999999,40028718,1747626.67
15695.000,0.999999,40028720,1906501.82
16279.000,1.000000,40028721,2097152.00
17823.000,1.000000,40028722,2207528.42
18255.000,1.000000,40028723,2330168.89
18287.000,1.000000,40028724,2467237.65
18303.000,1.000000,40028725,2621440.00
22095.000,1.000000,40028726,2796202.67
25967.000,1.000000,40028727,2995931.43
28751.000,1.000000,40028728,3226387.69
29327.000,1.000000,40028729,3495253.33
31087.000,1.000000,40028730,3813003.64
44735.000,1.000000,40028731,4194304.00
44735.000,1.000000,40028731,4415056.84
49343.000,1.000000,40028732,4660337.78
49343.000,1.000000,40028732,4934475.29
53375.000,1.000000,40028733,5242880.00
53375.000,1.000000,40028733,5592405.33
76479.000,1.000000,40028734,5991862.86
76479.000,1.000000,40028734,6452775.39
79231.000,1.000000,40028735,6990506.67
79231.000,1.000000,40028735,7626007.28
87423.000,1.000000,40028736,8388608.00
87423.000,1.000000,40028736,8830113.68
87423.000,1.000000,40028736,9320675.55
87423.000,1.000000,40028736,9868950.59
106815.000,1.000000,40028737,10485760.00
106815.000,1.000000,40028737,11184810.67
106815.000,1.000000,40028737,11983725.71
106815.000,1.000000,40028737,12905550.76
107839.000,1.000000,40028738,13981013.34
107839.000,1.000000,40028738,15252014.55
107839.000,1.000000,40028738,16777216.00
107839.000,1.000000,40028738,17660227.38
107839.000,1.000000,40028738,18641351.10
107839.000,1.000000,40028738,19737901.19
110143.000,1.000000,40028739,20971519.98
110143.000,1.000000,40028739,22369621.33
110143.000,1.000000,40028739,23967451.45
110143.000,1.000000,40028739,25811101.52
110143.000,1.000000,40028739,27962026.68
110143.000,1.000000,40028739,30504029.05
110143.000,1.000000,40028739,33554432.00
110143.000,1.000000,40028739,35320454.76
110143.000,1.000000,40028739,37282702.28
110143.000,1.000000,40028739,39475802.28
179583.000,1.000000,40028740,41943039.96
179583.000,1.000000,40028740,inf

