Value,Percentile,TotalCount,1/(1-Percentile)
223.000,0.989844,39654712,98.46
223.000,0.990625,39654712,106.67
227.000,0.991406,39693487,116.36
231.000,0.992188,39723705,128.00
235.000,0.992578,39740440,134.74
239.000,0.992969,39748259,142.22
267.000,0.993359,39758292,150.59
283.000,0.993750,39789747,160.00
283.000,0.994141,39789747,170.67
287.000,0.994531,39816863,182.86
291.000,0.994922,39849609,196.92
291.000,0.995313,39849609,213.33
295.000,0.995703,39883030,232.73
295.000,0.996094,39883030,256.00
295.000,0.996289,39883030,269.47
295.000,0.996484,39883030,284.44
299.000,0.996680,39912869,301.18
299.000,0.996875,39912869,320.00
299.000,0.997070,39912869,341.33
303.000,0.997266,39938093,365.71
303.000,0.997461,39938093,393.85
303.000,0.997656,39938093,426.67
303.000,0.997852,39938093,465.45
307.000,0.998047,39957079,512.00
307.000,0.998145,39957079,538.95
307.000,0.998242,39957079,568.89
311.000,0.998340,39969905,602.35
311.000,0.998437,39969905,640.00
311.000,0.998535,39969905,682.67
311.000,0.998633,39969905,731.43
315.000,0.998730,39977695,787.69
315.000,0.998828,39977695,853.33
319.000,0.998926,39982637,930.91
323.000,0.999023,39985899,1024.00
327.000,0.999072,39988033,1077.89
331.000,0.999121,39990016,1137.78
335.000,0.999170,39991868,1204.71
339.000,0.999219,39993724,1280.00
343.000,0.999268,39995682,1365.33
347.000,0.999316,39997723,1462.86
351.000,0.999365,39999660,1575.38
355.000,0.999414,40001539,1706.67
359.000,0.999463,40003289,1861.82
363.000,0.999512,40004990,2048.00
367.000,0.999536,40006162,2155.79
367.000,0.999561,40006162,2275.56
371.000,0.999585,40007139,2409.41
379.000,0.999609,40008605,2560.00
383.000,0.999634,40009161,2730.67
391.000,0.999658,40010094,2925.71
403.000,0.999683,40011341,3150.77
411.000,0.999707,40012100,3413.33
423.000,0.999731,40013101,3723.64
439.000,0.999756,40014052,4096.00
447.000,0.999768,40014445,4311.58
459.000,0.999780,40015015,4551.11
471.000,0.999792,40015512,4818.82
483.000,0.999805,40015984,5120.00
495.000,0.999817,40016387,5461.33
511.000,0.999829,40016908,5851.43
527.000,0.999841,40017449,6301.54
543.000,0.999854,40017896,6826.67
563.000,0.999866,40018430,7447.27
583.000,0.999878,40018870,8192.00
595.000,0.999884,40019093,8623.16
607.000,0.999890,40019317,9102.22
623.000,0.999896,40019579,9637.65
639.000,0.999902,40019814,10240.00
659.000,0.999908,40020049,10922.67
683.000,0.999915,40020293,11702.86
711.000,0.999921,40020546,12603.08
747.000,0.999927,40020790,13653.33
791.000,0.999933,40021023,14894.55
847.000,0.999939,40021267,16384.00
879.000,0.999942,40021386,17246.32
915.000,0.999945,40021513,18204.44
967.000,0.999948,40021628,19275.29
1031.000,0.999951,40021752,20480.00
1107.000,0.999954,40021871,21845.33
1187.000,0.999957,40022004,23405.71
1243.000,0.999960,40022118,25206.15
1323.000,0.999963,40022248,27306.67
1415.000,0.999966,40022361,29789.09
1643.000,0.999969,40022481,32768.00
1795.000,0.999971,40022543,34492.63
1911.000,0.999973,40022603,36408.89
2239.000,0.999974,40022666,38550.59
2307.000,0.999976,40022725,40960.00
2399.000,0.999977,40022787,43690.67
2487.000,0.999979,40022856,46811.43
2535.000,0.999980,40022909,50412.31
2595.000,0.999982,40022971,54613.33
2679.000,0.999983,40023032,59578.18
2751.000,0.999985,40023092,65536.00
2791.000,0.999986,40023123,68985.26
2835.000,0.999986,40023156,72817.78
2879.000,0.999987,40023186,77101.18
2919.000,0.999988,40023216,81920.00
2967.000,0.999989,40023245,87381.33
3027.000,0.999989,40023276,93622.86
3091.000,0.999990,40023308,100824.62
3159.000,0.999991,40023338,109226.67
3235.000,0.999992,40023367,119156.36
3351.000,0.999992,40023397,131072.00
3427.000,0.999993,40023414,137970.53
3495.000,0.999993,40023428,145635.56
3587.000,0.999994,40023443,154202.35
3719.000,0.999994,40023459,163840.00
3935.000,0.999994,40023473,174762.67
4495.000,0.999995,40023489,187245.71
5235.000,0.999995,40023504,201649.23
6211.000,0.999995,40023519,218453.33
6867.000,0.999996,40023535,238312.73
8487.000,0.999996,40023550,262144.00
8591.000,0.999996,40023557,275941.05
8647.000,0.999997,40023565,291271.11
8679.000,0.999997,40023574,308404.71
8759.000,0.999997,40023580,327680.00
8855.000,0.999997,40023589,349525.33
8903.000,0.999997,40023597,374491.43
8959.000,0.999998,40023603,403298.46
9263.000,0.999998,40023611,436906.67
9967.000,0.999998,40023619,476625.45
10023.000,0.999998,40023626,524288.00
10063.000,0.999998,40023630,551882.11
10087.000,0.999998,40023634,582542.22
10119.000,0.999998,40023639,616809.41
10183.000,0.999998,40023641,655360.00
10319.000,0.999999,40023647,699050.67
10335.000,0.999999,40023650,748982.86
10439.000,0.999999,40023653,806596.92
10559.000,0.999999,40023657,873813.33
10743.000,0.999999,40023661,953250.91
10919.000,0.999999,40023664,1048576.00
11031.000,0.999999,40023666,1103764.21
11375.000,0.999999,40023668,1165084.44
12055.000,0.999999,40023670,1233618.82
13447.000,0.999999,40023672,1310720.00
13623.000,0.999999,40023674,1398101.33
15119.000,0.999999,40023676,1497965.71
16111.000,0.999999,40023678,1613193.85
19439.000,0.999999,40023680,1747626.67
26367.000,0.999999,40023682,1906501.82
28063.000,1.000000,40023683,2097152.00
28623.000,1.000000,40023684,2207528.42
29919.000,1.000000,40023685,2330168.89
31999.000,1.000000,40023686,2467237.65
34367.000,1.000000,40023687,2621440.00
35743.000,1.000000,40023688,2796202.67
37631.000,1.000000,40023689,2995931.43
39647.000,1.000000,40023690,3226387.69
42495.000,1.000000,40023691,3495253.33
44351.000,1.000000,40023692,3813003.64
47263.000,1.000000,40023693,4194304.00
47263.000,1.000000,40023693,4415056.84
48447.000,1.000000,40023694,4660337.78
48447.000,1.000000,40023694,4934475.29
52415.000,1.000000,40023695,5242880.00
52415.000,1.000000,40023695,5592405.33
52543.000,1.000000,40023696,5991862.86
52543.000,1.000000,40023696,6452775.39
55551.000,1.000000,40023697,6990506.67
55551.000,1.000000,40023697,7626007.28
88447.000,1.000000,40023698,8388608.00
88447.000,1.000000,40023698,8830113.68
88447.000,1.000000,40023698,9320675.55
88447.000,1.000000,40023698,9868950.59
96127.000,1.000000,40023699,10485760.00
96127.000,1.000000,40023699,11184810.67
96127.000,1.000000,40023699,11983725.71
96127.000,1.000000,40023699,12905550.76
100863.000,1.000000,40023700,13981013.34
100863.000,1.000000,40023700,15252014.55
100863.000,1.000000,40023700,16777216.00
100863.000,1.000000,40023700,17660227.38
100863.000,1.000000,40023700,18641351.10
100863.000,1.000000,40023700,19737901.19
104575.000,1.000000,40023701,20971519.98
104575.000,1.000000,40023701,22369621.33
104575.000,1.000000,40023701,23967451.45
104575.000,1.000000,40023701,25811101.52
104575.000,1.000000,40023701,27962026.68
104575.000,1.000000,40023701,30504029.05
104575.000,1.000000,40023701,33554432.00
104575.000,1.000000,40023701,35320454.76
104575.000,1.000000,40023701,37282702.28
104575.000,1.000000,40023701,39475802.28
1397759.000,1.000000,40023702,41943039.96
1397759.000,1.000000,40023702,inf

